WO,WO Status,P/N,P/N Desc,Qty Required,WO Due,Cust ID,Customer,SO,SO Line,WC,WC Description,?/Hr,OP No,Set Up,Time per Part,OP Complete,OP Description,SUB Con Supplier,SUB Con Lead,WORoutQtyBooked,WOMasterNo,WOParentNo,SOLineRequiredDate,SOLineUnitPrice,Time Booked,Op WIP,WOSubContract,POSubConDate
17507,Created,E/15589-6,"ON-SITE WELDING OF TOP RAIL JOINTS
DECEMBER",1,31/12/2022 00:00:00,NOEGA,NOEGA,6346,8,GENERAL,HANDLING,55,10,0,0,FALSE,null,null,0,0,17507,17507,31/12/2022 00:00:00,0,0,0,FALSE,null
17506,WIP,E/15589-5,"ON-SITE WELDING OF TOP RAIL JOINTS
NOVEMBER",1,30/11/2022 00:00:00,NOEGA,NOEGA,6346,7,GENERAL,HANDLING,55,10,0,230,FALSE,null,null,0,0,17506,17506,30/11/2022 00:00:00,62517,101.5,0,FALSE,null
17506,WIP,E/15589-5,"ON-SITE WELDING OF TOP RAIL JOINTS
NOVEMBER",1,30/11/2022 00:00:00,NOEGA,NOEGA,6346,7,SUBCON,Subcontract Operation,0,20,0,0,FALSE,SUB CONTRACT WORK,null,0,0,17506,17506,30/11/2022 00:00:00,62517,0,0,TRUE,31/10/2022 00:00:00
17505,Created,E/15684-9,"VARIATION TO ORDER 
VO 22-067",1,07/11/2022 00:00:00,BAE,BAE SYSTEMS MARINE LIMITED,6387,9,GENERAL,HANDLING,55,10,0,0,FALSE,null,null,0,0,17505,17505,09/11/2022 00:00:00,35854.2,0,0,FALSE,null
17504,Created,E/15684-8,"VARIATION TO ORDER
VO 22-059
",1,07/11/2022 00:00:00,BAE,BAE SYSTEMS MARINE LIMITED,6387,8,GENERAL,HANDLING,55,10,0,0,FALSE,null,null,0,0,17504,17504,09/11/2022 00:00:00,41318.4,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,GENERAL,HANDLING,55,10,0,1,FALSE,RECEIVE AND CHECK MATERIALS INCLUDING HANDLING.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,MACHINE,MACHINISTS,55,20,0,14,FALSE,PRE-ASSEMBLY MACHINING ON ITEMS 1 & 2.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,MACHINE,MACHINISTS,55,30,0,2,FALSE,"SAW CUT, FACE OFF & PREP THE ITEM 6 & 7 (2off) PIPES.",null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,PLATE,PLATERS,55,40,0,2.5,FALSE,FABRICATE THE ITEM 1/2/6 & 7/8 (2off) SUB-ASSEMBLIES.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,INSPECT,STAFF INSPECTION,55,50,0,0.25,FALSE,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,WELD,WELDERS,55,60,0,5.75,FALSE,WELD THE ITEM 1/2/6 & 7/8 (2off) SUB-ASSEMBLIES.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,SUBCON,Subcontract Operation,0,70,0,0,FALSE,N.D.T. THE ITEM 1/2/6 & 7/8 (2off) SUB-ASSEMBLIES.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,TRUE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,MACHINE,MACHINISTS,55,80,0,6,FALSE,FINAL MACHINING ON THE ITEM 1/2/6 SUB-ASSEMBLY.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,PLATE,PLATERS,55,90,0,1.5,FALSE,FIT ITEM 5 & THE NOZZLES TO THE ITEM 1/2/6 SUB-ASSEMBLY.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,INSPECT,STAFF INSPECTION,55,100,0,0.25,FALSE,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,WELD,WELDERS,55,110,0,1.5,FALSE,WELD ITEM 5 & THE NOZZLES TO THE ITEM 1/2/6 SUB-ASSEMBLY.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,SUBCON,Subcontract Operation,0,120,0,0,FALSE,N.D.T. THE NOZZLE NECK TO PIPE SHELL CONNECTION WELDS.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,TRUE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,PLATE,PLATERS,55,130,0,1.5,FALSE,PROFILE & FIT THE ITEM 3 (2off) & 4 (2off) BRACING PLATES.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,INSPECT,STAFF INSPECTION,55,140,0,0.25,FALSE,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,WELD,WELDERS,55,150,0,1.25,FALSE,WELD THE ITEM 3 (2off) & 4 (2off) BRACING PLATES TO THE HEAD.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,INSPECT,STAFF INSPECTION,55,160,0,1.25,FALSE,FINAL DIMENSIONAL AND VISUAL INSPECTION.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,SUBCON,Subcontract Operation,0,170,0,0,FALSE,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,TRUE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,MACHINE,MACHINISTS,55,180,0,4,FALSE,DRILL & MACHINE THE TEMPORARY TEST BLIND FOR ITEM 1.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,GENERAL,HANDLING,55,190,0,4.5,FALSE,"BLANK OFF, PRESSURE TEST & DRAIN THE RETURN HEAD.",null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,SUBCON,Subcontract Operation,0,200,0,0,FALSE,COATING REQUIREMENTS ON THE REPLACEMENT RETURN HEAD.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,TRUE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,INSPECT,STAFF INSPECTION,55,210,0,0.5,FALSE,PRE-DELIVERY INSPECTION OF THE COATINGS.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,GENERAL,HANDLING,55,220,0,1,FALSE,FIT THE FLANGE PROTECTION & LOAD FOR DELIVERY.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17501,WIP,E/15843-1,CHANNEL BOX N657C,1,12/12/2022 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6411,1,GENERAL,HANDLING,55,230,0,38.75,FALSE,DO NOT USE THESE HOURS.,null,0,0,17501,17501,12/12/2022 00:00:00,9780,0,0,FALSE,null
17500,Created,E/15808-2,"ASOS - LITCHFIELD - DMS SHUTTLE EXTRACTION

SITE WORK",1,06/01/2023 00:00:00,DEMATIC,DEMATIC LIMITED,6410,2,GENERAL,HANDLING,55,10,0,150,FALSE,GENERAL,null,0,0,17500,17500,06/01/2023 00:00:00,16480,0,0,FALSE,null
17500,Created,E/15808-2,"ASOS - LITCHFIELD - DMS SHUTTLE EXTRACTION

SITE WORK",1,06/01/2023 00:00:00,DEMATIC,DEMATIC LIMITED,6410,2,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,SUB CONTRACT WORK,null,0,0,17500,17500,06/01/2023 00:00:00,16480,0,0,TRUE,null
17499,Created,E/15808-1,"ASOS - LITCHFIELD - DMS SHUTTLE EXTRACTION
SHOP WORK",1,06/01/2023 00:00:00,DEMATIC,DEMATIC LIMITED,6410,1,GENERAL,HANDLING,55,10,0,139.5,FALSE,TOTAL HOURS,null,0,0,17499,17499,06/01/2023 00:00:00,24130,0,0,FALSE,null
17499,Created,E/15808-1,"ASOS - LITCHFIELD - DMS SHUTTLE EXTRACTION
SHOP WORK",1,06/01/2023 00:00:00,DEMATIC,DEMATIC LIMITED,6410,1,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,SUB CONTRACT WORK,null,0,0,17499,17499,06/01/2023 00:00:00,24130,0,0,TRUE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,PLATE,PLATERS,55,3,0,29.95166667,FALSE,PLATER,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,FALSE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,WELD,WELDERS,55,4,0,36.86888889,FALSE,WELDER,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,FALSE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,MACHINE,MACHINISTS,55,5,0,1.95,FALSE,DRILL / MACHINE,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,FALSE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,GENERAL,HANDLING,55,10,0,30.5,FALSE,GENERAL,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,FALSE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,DESIGN & DRAWING,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,TRUE,31/10/2022 00:00:00
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,SUBCON,Subcontract Operation,0,1010,0,0,FALSE,THIRD PARTY INSPECTION,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,TRUE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,SUBCON,Subcontract Operation,0,1020,0,0,FALSE,NDT,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,TRUE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,SUBCON,Subcontract Operation,0,1030,0,0,FALSE,PAINT,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,TRUE,null
17498,Created,E/15822-1,INSTRUMENT AIR BUFFER VESSEL,1,13/01/2023 00:00:00,SABIC,SABIC (UK) PETROCHEMICALS LTD,6409,1,SUBCON,Subcontract Operation,0,1040,0,0,FALSE,HIRE EQUIPMENT,null,0,0,17498,17498,13/01/2023 00:00:00,14970,0,0,TRUE,null
17497,Created,E/15777-2,HELLO FRESH - DMS EXTRACTION - SITE WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,2,GENERAL,HANDLING,55,10,0,168,FALSE,GENERAL,null,0,0,17497,17497,05/12/2022 00:00:00,14435,0,0,FALSE,null
17497,Created,E/15777-2,HELLO FRESH - DMS EXTRACTION - SITE WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,2,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,SUB CONTRACT WORK,null,0,0,17497,17497,05/12/2022 00:00:00,14435,0,0,TRUE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,GENERAL,HANDLING,55,10,0,7,FALSE,GENERAL,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,20,0,5,FALSE,SAW CUT ALL SECTIONAL ITEMS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,30,0,50,FALSE,ASSEMBLE TROLLEY (X2),null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,WELD,WELDERS,55,40,0,30,FALSE,WELD TROLLEY ASSEMBLIES,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,50,0,5,FALSE,MARK AND DRILL BEAMS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,60,0,16,FALSE,PREP AND ASSEMBLE BEAMS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,WELD,WELDERS,55,70,0,7,FALSE,WELD BEAM ASSEMBLIES,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,80,0,20,FALSE,PREP AND ASSEMBLE VERTICAL TRACKS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,WELD,WELDERS,55,90,0,8,FALSE,WELD VERTICAL TRACKS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,PLATE,PLATERS,55,100,0,4,FALSE,PREP AND ASSEMBLE RUN OF RAILS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,WELD,WELDERS,55,110,0,2,FALSE,WELD RUN OF RAILS,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,FALSE,null
17496,Created,E/15777-1,HELLO FRESH - DMS EXTRACTION - SHOP WORK,1,05/12/2022 00:00:00,DEMATIC,DEMATIC LIMITED,6408,1,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,SUB CONTRACT WORK,null,0,0,17496,17496,05/12/2022 00:00:00,22677,0,0,TRUE,null
17495,Created,E/15244-8,MACHINING OF 3.5MM PIN HOLES ON 4 FLANGES,1,14/10/2022 00:00:00,TEAMFURM,TEAM INDUSTRIAL SERVICES (UK) LIMITED,6360,8,MACHINE,MACHINISTS,55,5,0,0,FALSE,MACHINE,null,0,0,17495,17495,15/10/2022 00:00:00,0,0,0,FALSE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,PLATE,PLATERS,55,3,0,151.3,FALSE,PLATER,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,FALSE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,WELD,WELDERS,55,4,0,425.8188889,FALSE,WELDER,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,FALSE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,MACHINE,MACHINISTS,55,5,0,73.4,FALSE,DRILL / MACHINE,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,FALSE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,GENERAL,HANDLING,55,10,0,82.76888889,FALSE,GENERAL,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,FALSE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,MACHINING,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,TRUE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,SUBCON,Subcontract Operation,0,1010,0,0,FALSE,FORMING,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,TRUE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,SUBCON,Subcontract Operation,0,1020,0,0,FALSE,NDT,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,TRUE,null
17494,Created,E/15433-2,GEN 4 - ANODE / RETORT - LABOUR & SUBCON,1,13/10/2022 00:00:00,METALYSIS,METALYSIS LIMITED ,6343,2,SUBCON,Subcontract Operation,0,1030,0,0,FALSE,TRANSPORT,null,0,0,17494,17494,14/10/2022 00:00:00,73345,0,0,TRUE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,PLATE,PLATERS,55,3,0,57.25,FALSE,PLATER,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,FALSE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,WELD,WELDERS,55,4,0,1.91888889,FALSE,WELDER,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,FALSE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,MACHINE,MACHINISTS,55,5,0,34.7,FALSE,MACHINE / DRILL,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,FALSE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,GENERAL,HANDLING,55,10,0,31.65166667,FALSE,GENERAL,null,0,0,17493,17493,16/12/2022 00:00:00,25905,1.25,0,FALSE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1000,0,0,FALSE,MACHINING,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,24/10/2022 00:00:00
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1010,0,0,FALSE,NDT,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1020,0,0,FALSE,PAINT,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,15/11/2022 00:00:00
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1030,0,0,FALSE,TRANSPORT,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,null
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1040,0,0,FALSE,MACHINING,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,01/11/2022 00:00:00
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1050,0,0,FALSE,MACHINING,null,0,3,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,02/11/2022 00:00:00
17493,WIP,E/15830-1,"JIGS - BATCH S49301, S49213, S49234 ",1,16/12/2022 00:00:00,BAESUB,BAE SYSTEMS MARINE LIMITED,6407,1,SUBCON,Subcontract Operation,0,1060,0,0,FALSE,MACHINING,null,0,0,17493,17493,16/12/2022 00:00:00,25905,0,0,TRUE,03/11/2022 00:00:00
17488,WIP,E/15463-3,"Variation to order
VO 22-061 Costs to weld monel segments on the flange face of one unit and then machine face.",1,07/10/2022 00:00:00,PINNACLE,PINNACLE RE-TEC LTD,6362,3,WELD,WELDERS,55,4,0,15,FALSE,WELDER,null,0,0,17488,17488,08/10/2022 00:00:00,825,14.84999999,0,FALSE,null
17488,WIP,E/15463-3,"Variation to order
VO 22-061 Costs to weld monel segments on the flange face of one unit and then machine face.",1,07/10/2022 00:00:00,PINNACLE,PINNACLE RE-TEC LTD,6362,3,MACHINE,MACHINISTS,55,5,0,0,FALSE,machine the MONEL,null,0,0,17488,17488,08/10/2022 00:00:00,825,0,0,FALSE,null
17486,Total Qty Received,E/15797-13,48 inch Riser F Assembly & Welding. ,1,04/10/2022 00:00:00,FLEXIBLE,FLEXIBLE ENGINEERED SOLUTIONS LTD,6393,13,PLATE,PLATERS,55,20,0,3.75,TRUE,POSITION THE RISER VERTICALLY & FIT THE ITEM 5 ROUND BAR.,null,0,0,17486,17486,05/10/2022 00:00:00,0,4.36666667,0,FALSE,null
17486,Total Qty Received,E/15797-13,48 inch Riser F Assembly & Welding. ,1,04/10/2022 00:00:00,FLEXIBLE,FLEXIBLE ENGINEERED SOLUTIONS LTD,6393,13,INSPECT,STAFF INSPECTION,55,30,0,0.08333333,TRUE,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,null,0,0,17486,17486,05/10/2022 00:00:00,0,0,0,FALSE,null
17486,Total Qty Received,E/15797-13,48 inch Riser F Assembly & Welding. ,1,04/10/2022 00:00:00,FLEXIBLE,FLEXIBLE ENGINEERED SOLUTIONS LTD,6393,13,WELD,WELDERS,55,40,0,17.5,TRUE,WELD THE ITEM 5 ROUND BAR TO THE RISER STRUCTURE.,null,0,0,17486,17486,05/10/2022 00:00:00,0,21.91666666,0,FALSE,null
17486,Total Qty Received,E/15797-13,48 inch Riser F Assembly & Welding. ,1,04/10/2022 00:00:00,FLEXIBLE,FLEXIBLE ENGINEERED SOLUTIONS LTD,6393,13,PLATE,PLATERS,55,50,0,2.5,TRUE,TURN THE RISER HORIZONTAL & SECURE IT TO THE MANIPULATOR.,null,0,0,17486,17486,05/10/2022 00:00:00,0,0.8,0,FALSE,null
17486,Total Qty Received,E/15797-13,48 inch Riser F Assembly & Welding. ,1,04/10/2022 00:00:00,FLEXIBLE,FLEXIBLE ENGINEERED SOLUTIONS LTD,6393,13,PLATE,PLATERS,55,60,0,13.5,TRUE,FIT & BRACE THE 8no ACTUATORS TO THE RISER STRUCTURE.,null,0,0,17486,17486,05/10/2022 00:00:00,0,16.69999999,0,FALSE,null
