CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
BELENGIN,BEL ENGINEERING (UK) LIMITED,6223,2,0,1,1,6265,"VARIATION TO ORDER
VO 21-058

INCREASED MATERIAL THICKNESS AND WIDTH FOR ROLLED CANS",10/06/2021 00:00:00,31/10/2021 00:00:00,31/10/2021 00:00:00,E/14937-2,6265,17043,Completed,1,29/04/2022 00:00:00,28/10/2021 00:00:00
BELENGIN,BEL ENGINEERING (UK) LIMITED,6223,3,0,1,1,4320,"VARIATION TO ORDER
VO 21-082

OXTO CHASSIS VACUUM TESTING",10/06/2021 00:00:00,30/11/2021 00:00:00,30/11/2021 00:00:00,E/14937-3,4320,17077,Completed,1,29/04/2022 00:00:00,26/11/2021 00:00:00
BELENGIN,BEL ENGINEERING (UK) LIMITED,6217,1,30,1,0,21170,MOORING BOLLARD COMPONENTS,27/05/2021 00:00:00,26/07/2021 00:00:00,28/05/2021 00:00:00,E/14979-1,0,16904,Completed,0,17/06/2021 00:00:00,26/07/2021 00:00:00
BELENGIN,BEL ENGINEERING (UK) LIMITED,6217,2,10,1,1,0,ROUTE CARD,27/05/2021 00:00:00,26/07/2021 00:00:00,26/07/2021 00:00:00,E/14979-2,0,16958,Completed,1,24/06/2021 00:00:00,22/07/2021 00:00:00
BELENGIN,BEL ENGINEERING (UK) LIMITED,6217,3,10,1,1,0,"NCR 21156 
Incorrect Material purchased",27/05/2021 00:00:00,13/08/2021 00:00:00,13/08/2021 00:00:00,E/14979-3,0,16991,Completed,1,24/08/2021 00:00:00,12/08/2021 00:00:00
LUCITE,MITSUBISHI CHEMICAL UK LIMITED - METHACRYLATES DIVISION,6210,2,30,1,0,0,NCR FOR SITE RE-WORK,04/05/2021 00:00:00,28/02/2022 00:00:00,28/02/2022 00:00:00,E/14910-2,0,17181,Completed,0,19/02/2022 00:00:00,24/02/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,1,30,1,0,184785,SHUTTLE EXTRACT SYSTEM - PHASE 1 SHOP,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-1,0,16811,Completed,0,27/04/2021 00:00:00,09/05/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,2,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 1 SITE INSTALL,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-2,0,16812,Completed,0,08/07/2021 00:00:00,09/05/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,3,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 2 SHOP,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-3,0,16813,Completed,0,06/01/2022 00:00:00,09/05/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,4,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 2 SITE INSTALL,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-4,0,16814,Completed,0,13/06/2022 00:00:00,09/05/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,5,30,1,0,0,SHUTTLE EXTRACT SYSTEM - PHASE 3 SHOP,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-5,0,16815,Completed,0,06/01/2022 14:50:00,09/05/2022 00:00:00
DEMATIC,DEMATIC LIMITED,6194,6,10,1,1,0,SHUTTLE EXTRACT SYSTEM - PHASE 3 SITE INSTALL,22/03/2021 00:00:00,11/05/2022 00:00:00,11/05/2022 00:00:00,E/14956-6,0,16816,Completed,0,21/07/2022 00:00:00,09/05/2022 00:00:00
VENATOR,VENATOR MATERIALS UK LIMITED,6183,2,10,1,1,0,PLATFORM ROUTING,23/02/2021 00:00:00,26/03/2021 00:00:00,26/03/2021 00:00:00,E/14963-2,0,16802,Completed,1,13/03/2021 07:30:00,24/03/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6177,1,10,1,1,13190,CCB CHILLED WATER BUFFER TANK,26/01/2021 00:00:00,26/03/2021 00:00:00,26/03/2021 00:00:00,E/14903-1,79140,16723,Completed,0,22/02/2021 00:00:00,26/03/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6177,2,10,1,1,0,TANK (ROUTING),26/01/2021 00:00:00,04/02/2021 00:00:00,04/02/2021 00:00:00,E/14903-2,0,16730,Completed,0,24/02/2021 18:11:00,03/02/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6170,1,30,1,0,459947.25,METAL DUCTING,08/01/2021 00:00:00,14/09/2021 00:00:00,14/09/2021 00:00:00,E/14804-1,0,16669,Completed,0,28/02/2021 00:00:00,28/07/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6170,2,0,1,1,0,VOR 21-008 Additional Engineering Variation,08/01/2021 00:00:00,14/09/2021 00:00:00,14/09/2021 00:00:00,E/14804-2,0,16857,Completed,1,28/03/2022 00:00:00,10/09/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6170,17,10,1,1,0,DUCTING REWORK,08/01/2021 00:00:00,14/04/2022 00:00:00,14/04/2022 00:00:00,E/14804-17,0,17251,Completed,1,12/04/2022 00:00:00,13/04/2022 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6170,18,30,1,0,4640,"PO LINE 17 & 18

TRACK NO.: M00095 CARBON STEEL BEAM WITH WELDED STIFFENERS PER DRAWING ""CN204700-5-SKT-402-R1 (2022-05-17) DUCT 402 LOWER BEAM SKETCH""

TRACK NO.: M00094 SET AND WELD FLANGE TO DUCT 413 PER DRAWING ""CN204700-5-SKT-413-R",08/01/2021 00:00:00,31/05/2022 00:00:00,31/05/2022 00:00:00,E/14804-18,0,17287,Completed,0,18/05/2022 17:04:00,27/05/2022 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6170,20,10,1,1,0,DUCTING - RADIOGRAPHY / WELD REPAIRS,08/01/2021 00:00:00,30/06/2022 00:00:00,30/06/2022 00:00:00,E/14804-20,0,17316,Completed,1,15/06/2022 07:49:00,28/06/2022 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6169,3,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""C""",08/01/2021 00:00:00,16/06/2021 00:00:00,16/06/2021 00:00:00,E/14875-3,0,16938,Completed,0,27/09/2021 07:53:00,15/06/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6169,4,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""D""",08/01/2021 00:00:00,16/06/2021 00:00:00,16/06/2021 00:00:00,E/14875-4,0,16939,Completed,0,06/09/2021 07:45:00,15/06/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6169,5,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""E""",08/01/2021 00:00:00,16/06/2021 00:00:00,16/06/2021 00:00:00,E/14875-5,0,16940,Completed,0,28/07/2021 00:00:00,15/06/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6166,2,10,1,1,0,VESSEL 4,14/12/2020 00:00:00,13/01/2021 00:00:00,13/08/2021 00:00:00,E/14891-2,0,16672,Completed,1,21/01/2021 23:30:00,08/06/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6166,3,10,1,1,0,VESSEL 5,14/12/2020 00:00:00,13/01/2021 00:00:00,13/08/2021 00:00:00,E/14891-3,0,16673,Completed,1,21/01/2021 23:30:00,08/06/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6166,4,10,1,1,0,VESSEL 6,14/12/2020 00:00:00,13/01/2021 00:00:00,13/08/2021 00:00:00,E/14891-4,0,16674,Completed,1,21/01/2021 23:30:00,30/07/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6166,5,10,1,1,0,NCR 21043 - REWORK TO CANS DUE TO ROLLING DAMAGE,14/12/2020 00:00:00,19/05/2021 00:00:00,19/05/2021 00:00:00,E/14891-5,0,16895,Completed,1,28/04/2021 00:00:00,19/05/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6166,14,10,1,1,0,"VARIATION TO ORDER

NITROGEN FILLING",14/12/2020 00:00:00,23/06/2022 00:00:00,23/06/2022 00:00:00,E/14891-14,0,17320,WIP,1,08/08/2022 11:16:00,22/06/2022 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6165,1,10,1,1,0,CONVERTER MODULE FABRICATION (LUCITE),11/12/2020 00:00:00,22/07/2021 00:00:00,22/07/2021 00:00:00,E/14784-1,0,16651,Completed,1,11/01/2021 00:00:00,22/07/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6165,12,30,1,0,0,"Level 4, Module G & H Fabrication",11/12/2020 00:00:00,30/06/2021 00:00:00,30/06/2021 00:00:00,E/14784-12,0,16736,Completed,0,27/04/2021 13:20:00,28/06/2021 00:00:00
WORLEYEU,WORLEY EUROPE LTD,6165,61,0,0,0,0,SITE STAGE 25,11/12/2020 00:00:00,31/12/2021 00:00:00,31/12/2021 00:00:00,E/14784-62,0,null,null,null,null,null
WORLEYEU,WORLEY EUROPE LTD,6165,71,30,1,0,299085.13,TIME AND MATERIALS FOR SITE INSTALLATION,11/12/2020 00:00:00,31/12/2021 00:00:00,31/12/2021 00:00:00,E/14784-72,0,16971,Total Qty Received,0,05/07/2021 00:00:00,29/12/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,1,10,1,1,387808.64,GREATER GABBARD - 2021 STEELWORK PACKAGE,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-1,5041512.32,16645,Completed,1,19/01/2021 00:00:00,21/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,2,10,1,1,0,BATCH 1 ROUTING ,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-2,0,16788,Completed,1,26/02/2021 06:04:00,19/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,3,10,1,1,0,BATCH 2 ROUTING,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-3,0,16789,Completed,1,31/03/2021 13:51:00,19/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,4,10,1,1,0,BATCH 3 ROUTING,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-4,0,16790,Completed,1,06/04/2021 11:09:00,19/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,5,10,1,1,0,BATCH 4 ROUTING,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-5,0,16791,Completed,1,07/04/2021 00:00:00,19/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,6,10,1,1,0,BATCH 5 ROUTING,04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-6,0,16792,Completed,1,08/04/2021 09:07:00,19/08/2021 00:00:00
FABRICOMOIL,ENGIE FABRICOM UK LIMITED,6164,7,30,1,0,1750,"VARIATION TO ORDER

VO21-031
Additional Transportation Requirements",04/12/2020 00:00:00,21/08/2021 00:00:00,21/08/2021 00:00:00,E/14777-7,0,16847,Completed,0,19/05/2021 00:00:00,19/08/2021 00:00:00
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,1,10,22,22,0,"HBW CRANE MAINTENANCE PLATFORM
[ SHOP WORK ]",30/11/2020 00:00:00,28/02/2021 00:00:00,28/02/2021 00:00:00,E/14524-1,0,16628,Completed,22,07/12/2020 00:00:00,28/02/2021 00:00:00
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,2,10,1,1,0,SITE INSTALLATION ,30/11/2020 00:00:00,31/05/2021 00:00:00,31/05/2021 00:00:00,E/14524-2,0,16629,Completed,22,21/04/2021 00:00:00,31/05/2021 00:00:00
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,5,0,1,1,112000,"MILESTONE PAYMENT 3

40% TO BE SPLIT ON NUMBER OF PLATFORMS INSTALLED AT SITE MONTHLY
30 DAYS NET INVOICE",30/11/2020 00:00:00,09/01/2021 00:00:00,31/05/2021 00:00:00,E/14524-5,112000,null,null,null,null,null
STRABAG,STRABAG AG-UK BRANCH,6160,1,30,1,0,1453436.61,STEEL CASING FABRICATION - LOCKWOOD BECK,25/11/2020 00:00:00,16/04/2021 00:00:00,16/04/2021 00:00:00,E/14471-1,0,16623,Completed,0,27/11/2020 00:00:00,16/04/2021 00:00:00
STRABAG,STRABAG AG-UK BRANCH,6160,2,0,1,1,24063,BANK GUARANTEE,25/11/2020 00:00:00,16/04/2021 00:00:00,16/04/2021 00:00:00,E/14471-2,24063,16624,Completed,1,08/07/2021 00:00:00,16/04/2021 00:00:00
STRABAG,STRABAG AG-UK BRANCH,6160,47,30,1,0,47600,STEEL CASING BULKHEAD,25/11/2020 00:00:00,23/04/2021 00:00:00,23/04/2021 00:00:00,E/14884-1,0,16728,Completed,0,03/03/2021 00:00:00,21/04/2021 00:00:00
STRABAG,STRABAG AG-UK BRANCH,6160,48,30,1,0,1800,DESIGN - STEEL CASING BULKHEAD,25/11/2020 00:00:00,23/04/2021 00:00:00,23/04/2021 00:00:00,E/14884-2,0,16729,Completed,0,16/02/2021 00:00:00,21/04/2021 00:00:00
STRABAG,STRABAG AG-UK BRANCH,6160,49,30,1,0,150641,VARIATION TO ORDER - V03 - PAINTING,25/11/2020 00:00:00,16/04/2021 00:00:00,16/04/2021 00:00:00,E/14471-47,0,16732,Completed,0,08/07/2021 00:00:00,14/04/2021 00:00:00
STRABAG,STRABAG AG-UK BRANCH,6160,56,10,1,1,0,SURVEY OF STRABAG CANS AT LOCKWOOD BECK + REMEDIALS,25/11/2020 00:00:00,30/09/2021 00:00:00,30/09/2021 00:00:00,E/14471-54,0,16983,Completed,1,28/07/2021 00:00:00,26/08/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6152,1,10,1,1,39080,DEA STILL TRAY REPLACEMENT,18/11/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14765-1,273560,16612,Completed,1,08/02/2021 00:00:00,01/02/2021 00:00:00
NATIONWIDE,NATIONWIDE STRUCTURES LIMITED,6115,1,20,12,4,2400,MACHINING OF BEAMS,04/09/2020 00:00:00,30/09/2020 00:00:00,30/09/2020 00:00:00,E/14750-1,1600,16544,Total Qty Received,0,07/09/2020 07:35:00,30/09/2020 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6113,15,0,1,1,7000,Bolt Tightening of Main Vessel Flange ,29/08/2020 00:00:00,30/06/2022 00:00:00,30/06/2022 00:00:00,E/14460-15,7000,17308,Created,1,null,28/06/2022 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,1,10,1,1,192236,DE-ETHANISER OVERHEAD AMINE STILL NO. 2,25/08/2020 00:00:00,15/01/2021 00:00:00,15/01/2021 00:00:00,E/14630-1,8073912,16535,Completed,1,14/04/2020 00:00:00,15/01/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,2,10,1,1,0,De-ethaniser Overhead Vessel,25/08/2020 00:00:00,15/01/2021 00:00:00,15/01/2021 00:00:00,E/14630-2,0,16536,Completed,1,01/10/2020 13:00:00,15/01/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,3,10,1,1,0,Platforms & Ladders Fabrication & Trial Assembly with Vessel,25/08/2020 00:00:00,15/01/2021 00:00:00,15/01/2021 00:00:00,E/14630-3,0,16537,Completed,1,26/10/2020 18:32:00,15/01/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,4,0,1,1,0,DESIGN & DRAWINGS FOR LADDERS & PLATFORMS,25/08/2020 00:00:00,15/01/2021 00:00:00,15/01/2021 00:00:00,E/14630-4,0,16538,Completed,1,29/03/2022 00:00:00,15/01/2021 00:00:00
CONOCO,CONOCOPHILLIPS (U.K.) TEESSIDE OPERATOR LIMITED,6112,5,0,1,1,33924,MILESTONE 1 - 15% ON CONTRACT AWARD,25/08/2020 00:00:00,03/09/2020 00:00:00,03/09/2020 00:00:00,E/14630-5,33924,16649,Completed,1,29/03/2022 00:00:00,09/12/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,4,10,2,2,0,"1.5M AUX BUCKETS WELL X-HEAD, TRIAL ASSEMBLY & SPARES",04/08/2020 00:00:00,24/09/2020 00:00:00,24/09/2020 00:00:00,E/14580-4,0,16533,Completed,2,15/09/2020 13:01:00,25/09/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,5,10,2,2,0,"1.9M MUCK BUCKETS WELL X-HEAD, TRIAL ASSEMBLY & SPARES",04/08/2020 00:00:00,24/09/2020 00:00:00,24/09/2020 00:00:00,E/14580-5,0,16534,Completed,2,17/09/2020 18:17:00,23/11/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,6,10,1,1,47275,PS SINKING GEAR,04/08/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14580-6,236375,16508,Completed,1,05/11/2020 00:00:00,01/02/2021 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,7,10,1,1,0,AUX MAN BUCKET ,04/08/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14580-7,0,16579,Completed,1,08/12/2020 18:09:00,28/01/2021 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,8,10,1,1,0,BARREL LIFT BASKET,04/08/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14580-8,0,16580,Completed,1,25/02/2021 18:08:00,28/01/2021 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,9,30,1,0,0,1.5M X-HEAD,04/08/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14580-9,0,16581,Total Qty Received,0,20/07/2021 07:39:00,28/01/2021 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6104,10,30,1,0,0,1.9M X-HEAD,04/08/2020 00:00:00,01/02/2021 00:00:00,01/02/2021 00:00:00,E/14580-10,0,16582,Total Qty Received,0,29/11/2020 00:00:00,28/01/2021 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6050,1,30,1,0,189151.19,SS COLLAR DOOR - SHOP FAB,23/04/2020 00:00:00,24/04/2020 00:00:00,24/04/2020 00:00:00,E/14454-1,0,16304,Total Qty Received,0,05/06/2020 00:00:00,23/04/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6050,2,10,1,1,0,SS COLLAR DOOR - SUPPLY COMPONENTS,23/04/2020 00:00:00,30/09/2020 00:00:00,30/09/2020 00:00:00,E/14454-2,0,16551,Completed,1,14/09/2020 00:00:00,28/09/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),6050,5,10,1,1,5228.75,"VO 21-061

COLLAR DOOR COMMISSIONING - SITE SUPPORT",23/04/2020 00:00:00,08/09/2021 00:00:00,08/09/2021 00:00:00,10089,5228.75,17012,Completed,1,01/10/2021 00:00:00,08/09/2021 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6034,1,10,1,1,109842,PRESSURE VESSEL,17/03/2020 00:00:00,01/10/2020 00:00:00,01/10/2020 00:00:00,E/14361-1,9336570,16230,Completed,1,03/05/2020 00:00:00,01/10/2020 00:00:00
HASKEL,HASKEL EUROPE LIMITED,6034,2,10,1,1,0,Carryout WPQR,17/03/2020 00:00:00,30/07/2020 00:00:00,30/07/2020 00:00:00,E/14361-2,0,16492,Completed,1,23/07/2020 00:00:00,28/07/2020 00:00:00
FRONTIER,FRONTIER TECHNICAL LIMITED,6008,1,10,1,1,0,MARLIN STAR PROJECT,03/02/2020 00:00:00,31/03/2020 00:00:00,31/03/2020 00:00:00,E/14388-1,0,16143,Completed,1,13/07/2020 00:00:00,31/10/2020 00:00:00
SEVERFIELD,SEVERFIELD (UK) LIMITED,5999,1,30,1,0,95775,T5 TRUSS,20/01/2020 00:00:00,21/01/2020 00:00:00,21/01/2020 00:00:00,E/14283-1,0,16064,Completed,0,31/01/2020 11:49:00,20/01/2020 00:00:00
BABCOC,DOOSAN BABCOCK ENERGY LTD,5986,7,30,1,0,6380,CE-001 Transport FI Materials from CFF to FBL,01/01/2020 00:00:00,31/05/2020 00:00:00,31/05/2020 00:00:00,E/13949-7,0,16398,Completed,0,10/06/2020 00:00:00,09/06/2020 00:00:00
KQUINN,MR. KEVIN QUINN,5981,1,30,1,0,0,BEAMS,05/12/2019 00:00:00,31/12/2019 00:00:00,31/12/2019 00:00:00,E/14292-1,0,16024,Total Qty Received,0,11/12/2019 00:00:00,31/12/2019 00:00:00
DMcDONN,MR DENNIS McDONNELL,5940,1,30,1,0,0,REPAIR OF TANK FRAME,30/09/2019 00:00:00,31/10/2019 00:00:00,31/10/2019 00:00:00,E/14152-1,0,15914,Completed,0,30/09/2019 14:24:00,31/10/2019 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5904,19,30,1,0,0,EXTRA FLOOR INFILLS,15/07/2019 00:00:00,31/05/2020 00:00:00,31/05/2020 00:00:00,E/13863-109,0,16323,Total Qty Received,0,24/05/2020 00:00:00,31/05/2020 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5904,20,30,1,0,5000,ADDITIONAL WORKS - SHOP & SITE,15/07/2019 00:00:00,31/08/2020 00:00:00,31/08/2020 00:00:00,E/13863-110,0,16505,Total Qty Received,0,03/08/2020 00:00:00,31/08/2020 00:00:00
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,5870,2,30,1,0,0,Return Bend & Connecting Piece,03/06/2019 00:00:00,31/10/2019 00:00:00,31/10/2019 00:00:00,E/13749-2,0,15842,Completed,0,06/08/2019 16:59:00,26/09/2019 00:00:00
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,5870,5,30,1,0,0,Return Bend & Connecting Piece,03/06/2019 00:00:00,31/10/2019 00:00:00,31/10/2019 00:00:00,E/13749-5,0,15883,Completed,0,16/09/2019 13:00:00,26/09/2019 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5863,1,30,2,0,365658,ROTATING CHUTE LB,23/05/2019 00:00:00,10/07/2019 00:00:00,10/07/2019 00:00:00,E/13816-1,0,15679,Completed,0,12/06/2019 00:00:00,10/07/2019 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5863,4,30,2,0,0,LOWER DUMP CHUTE LB,23/05/2019 00:00:00,10/07/2019 00:00:00,10/07/2019 00:00:00,E/13816-4,0,15811,Completed,0,15/07/2019 13:00:00,16/07/2019 00:00:00
MPSTORAGE,SAMUEL BANNER & CO LTD,5850,1,30,1,0,150666.03,REPLACEMENT STEAM LINE,07/05/2019 00:00:00,12/07/2019 00:00:00,12/07/2019 00:00:00,E/13468-1,0,15654,Completed,0,22/05/2019 00:00:00,12/07/2019 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5846,5,30,1,0,385,"TRANSPORT:
LOCKWOOD BECK and WOODSMITH",29/04/2019 00:00:00,17/05/2019 00:00:00,17/05/2019 00:00:00,E/13822-5,0,15651,Completed,1,17/05/2019 00:00:00,15/05/2019 00:00:00
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5846,5,30,1,0,385,"TRANSPORT:
LOCKWOOD BECK and WOODSMITH",29/04/2019 00:00:00,17/05/2019 00:00:00,17/05/2019 00:00:00,E/13822-5,0,16098,Completed,0,20/01/2020 00:00:00,20/01/2020 00:00:00
WHP,WHP ENGINEERING LIMITED,5841,1,30,1,0,119615,THUNDERBIRD DOORS,18/04/2019 00:00:00,31/05/2019 00:00:00,31/05/2019 00:00:00,E/13622-1,0,15626,Completed,0,29/04/2019 00:00:00,12/07/2019 00:00:00
STRABAG,STRABAG AG-UK BRANCH,5833,1,30,1,0,33666.43,LAUNCH RAIL WELDING,09/04/2019 00:00:00,31/05/2019 00:00:00,31/05/2019 00:00:00,E/13806-1,0,15602,Completed,1,27/03/2019 00:00:00,31/05/2019 00:00:00
STRABAG,STRABAG AG-UK BRANCH,5833,1,30,1,0,33666.43,LAUNCH RAIL WELDING,09/04/2019 00:00:00,31/05/2019 00:00:00,31/05/2019 00:00:00,E/13806-1,0,16096,Completed,0,20/01/2020 00:00:00,20/01/2020 00:00:00
STRABAG,STRABAG AG-UK BRANCH,5833,2,30,1,0,0,LAUNCH RAIL WELDING,09/04/2019 00:00:00,31/05/2019 00:00:00,31/05/2019 00:00:00,E/13806-1,0,15653,Completed,1,17/05/2019 00:00:00,31/05/2019 00:00:00
STRABAG,STRABAG AG-UK BRANCH,5833,2,30,1,0,0,LAUNCH RAIL WELDING,09/04/2019 00:00:00,31/05/2019 00:00:00,31/05/2019 00:00:00,E/13806-1,0,16097,Completed,0,20/01/2020 00:00:00,20/01/2020 00:00:00
UNITEDWIRE,UNITED WIRE,5830,2,0,1,1,474.7,4Te LOAD TEST,28/03/2019 00:00:00,30/04/2019 00:00:00,30/04/2019 00:00:00,E/13639-2,474.7,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,2,0,8,8,0,HUB SPACER SEGMENT,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-2,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,3,0,2,2,0,ADAPTOR SEGMENT 01,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-3,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,4,0,2,2,0,ADAPTOR SEGMENT 02,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-4,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,5,0,2,2,0,ADAPTOR SEGMENT 03,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-5,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,6,0,4,4,0,ADAPTOR CONNECTOR PLATE 01,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-6,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,7,0,4,4,0,ADAPTOR CONNECTOR PLATE 02,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-7,0,null,null,null,null,null
ORECATAPULT,ORE CATAPULT,5822,8,0,4,4,0,ADAPTOR CONNECTOR PLATE 03,22/03/2019 00:00:00,23/03/2019 00:00:00,23/03/2019 00:00:00,E/13706-8,0,null,null,null,null,null
HEINZMANN,HEINZMANN UK LTD,5811,2,30,1,0,790,Changes in Scope VOR 19-024,01/03/2019 00:00:00,31/03/2019 00:00:00,31/03/2019 00:00:00,E/13705-2,0,15587,Completed,1,02/04/2019 00:00:00,28/03/2019 00:00:00
HEINZMANN,HEINZMANN UK LTD,5811,2,30,1,0,790,Changes in Scope VOR 19-024,01/03/2019 00:00:00,31/03/2019 00:00:00,31/03/2019 00:00:00,E/13705-2,0,16095,Completed,0,20/01/2020 00:00:00,20/01/2020 00:00:00
