WO,WO Status,P/N,P/N Desc,Qty Required,WO Due,Cust ID,Customer,SO,SO Line,WC,WC Description,?/Hr,OP No,Set Up,Time per Part,OP Complete,OP Description,SUB Con Supplier,SUB Con Lead,WORoutQtyBooked,WOMasterNo,WOParentNo,SOLineRequiredDate,SOLineUnitPrice,Time Booked,Op WIP,WOSubContract,POSubConDate
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,160,0.00000000,0.00000000,0,"N.D.T. THE ITEM 1, 2, 3, 7, 9, 10, 11, 13 & 14 SUB-ASSEMBLY.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,PLATE,PLATERS,55.000000,170,0.00000000,10.50000000,0,"FABRICATE ITEM 4, 5, 6 & 8 SUB-ASSEMBLY & FIT TEMP BRACES.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,1.15000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,INSPECT,STAFF INSPECTION,55.000000,180,0.00000000,0.25000000,0,"PRE-WELD DIMENSIONAL, ORIENTATION AND FIT UP CHECK.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,WELD,WELDERS,55.000000,190,0.00000000,27.00000000,0,"WELD THE ITEM 4, 5, 6 & 8 SUB-ASSEMBLY.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,200,0.00000000,0.00000000,0,"N.D.T. THE ITEM 4, 5, 6 & 8 SUB-ASSEMBLY.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,PLATE,PLATERS,55.000000,210,0.00000000,7.00000000,0,"FIT ITEMS 15(24off), 16(24off) & 17(8off) TO THE 4, 5, 6, 8 SUB-ASSEMBLY.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,INSPECT,STAFF INSPECTION,55.000000,220,0.00000000,0.25000000,0,"PRE-WELD DIMENSIONAL, ORIENTATION AND FIT UP CHECK.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,WELD,WELDERS,55.000000,230,0.00000000,12.00000000,0,"WELD ITEMS 15(24off) & 16(24off) TO THE 4, 5, 6, 8 SUB-ASSEMBLY.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,1.91666667,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,240,0.00000000,0.00000000,0,"N.D.T. THE ITEM 15, 16, & 17 WELDS.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,PLATE,PLATERS,55.000000,250,0.00000000,6.50000000,0,FIT THE UPPER & LOWER SECTIONS TOGETHER & FIT ITEM 12.,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,INSPECT,STAFF INSPECTION,55.000000,260,0.00000000,0.25000000,0,"PRE-WELD DIMENSIONAL, ORIENTATION AND FIT UP CHECK.",NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,WELD,WELDERS,55.000000,270,0.00000000,10.50000000,0,WELD ITEM 12 TO THE UPPER & LOWER PIPE SECTIONS.,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,INSPECT,STAFF INSPECTION,55.000000,280,0.00000000,2.00000000,0,PRE-DELIVERY DIMENSIONAL & VISUAL INSPECTION.,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,290,0.00000000,0.00000000,0,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,GENERAL,HANDLING,55.000000,300,0.00000000,6.50000000,0,PICKLE & PASSIVATE THE WELDS AND LOAD FOR DELIVERY.,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,0,NULL
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,1010,0.00000000,0.00000000,0,FORMING,NULL,0,23.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,2022-09-12 00:00:00.000
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,1020,0.00000000,0.00000000,0,NDT,NULL,0,1.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,2022-09-06 00:00:00.000
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,1030,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,2022-10-10 00:00:00.000
17397,WIP,E/15700-1,VORTEX PIPE HEX-40-110,1.000000,2022-11-18 00:00:00.000,EGGER,EGGER (UK) LIMITED,6384,1,SUBCON,Subcontract Operation,0.000000,1040,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17397,17397,2022-11-18 00:00:00.000,99975.000000,0.00000000,0,1,2022-10-10 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,PLATE,PLATERS,55.000000,3,0.00000000,255.00000000,1,PLATER,NULL,0,3.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,300.93333328,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,WELD,WELDERS,55.000000,4,0.00000000,150.00000000,1,WELDER,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,14.38333333,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,MACHINE,MACHINISTS,55.000000,5,0.00000000,0.00000000,1,DRILL / MACHINE,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,GENERAL,HANDLING,55.000000,10,0.00000000,269.00000000,0,GENERAL,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,133.81666664,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,WELD,WELDERS,55.000000,20,0.00000000,50.00000000,1,CARRY OUT SUB ARC PUNCH THROUGH TRIALS,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,41.28333332,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,PLATE,PLATERS,55.000000,900,0.00000000,0.00000000,1,CUT A 45 DEG ANGLE AND PREP THE TOP SECTION OF THE 400 X 400 BOX SECTION,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,3.16666667,0,0,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1000,0.00000000,0.00000000,0,MACHINING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1010,0.00000000,0.00000000,0,FORMING,NULL,0,2.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-01 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1020,0.00000000,0.00000000,0,NDT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-08-26 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1030,0.00000000,0.00000000,0,TRANSPORT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1040,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,1.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-05 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1050,0.00000000,0.00000000,0,DESIGN & DRAWING,NULL,0,1.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-01 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1060,0.00000000,0.00000000,0,FORMING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-02 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1070,0.00000000,0.00000000,0,FORMING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-02 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1080,0.00000000,0.00000000,0,FORMING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-12 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1090,0.00000000,0.00000000,0,FORMING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-15 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1100,0.00000000,0.00000000,0,FORMING,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-15 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1110,0.00000000,0.00000000,0,PAINT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-21 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1120,0.00000000,0.00000000,0,NDT,NULL,0,1.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-22 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1130,0.00000000,0.00000000,0,NDT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-28 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1140,0.00000000,0.00000000,0,THIRD PARTY INSPECTION,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-09-28 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1150,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-10-13 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1160,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,NULL
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1170,0.00000000,0.00000000,0,LOAD TEST,NULL,0,1.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-10-04 00:00:00.000
17399,WIP,E/15598-1,LADYCROSS - STEEL CASING,1.000000,2023-03-08 00:00:00.000,STRABAG,STRABAG AG-UK BRANCH,6385,1,SUBCON,Subcontract Operation,0.000000,1180,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17399,17399,2023-03-10 00:00:00.000,2430608.000000,0.00000000,0,1,2022-10-10 00:00:00.000
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,PLATE,PLATERS,55.000000,3,0.00000000,0.00000000,0,PLATER,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,WELD,WELDERS,55.000000,4,0.00000000,0.00222222,0,WELDER,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,MACHINE,MACHINISTS,55.000000,5,0.00000000,0.00000000,0,DRILL / MACHINE,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,GENERAL,HANDLING,55.000000,6,0.00000000,0.00000000,0,GENERAL,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,INSPECT,STAFF INSPECTION,55.000000,10,0.00000000,25.00000000,0,MATERIAL RECEIPT AND INSPECTION,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUPPORT,"DRILLING, SAWING, GRINDING, PRESSURE TESTING",55.000000,20,0.00000000,226.50000000,0,"HANDLE & SAW ALL SECTION MATERIALS

TOLERANCE ON LENGTHS +/-1MM",NULL,0,8.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,135.53333328,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,PLATE,PLATERS,55.000000,900,0.00000000,0.00000000,0,"NCR 
Profiled plates incorrectly ordered, need additional work to bring to drawing",NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,12.86666667,0,0,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1000,0.00000000,0.00000000,0,DESIGN & DRAWING,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1010,0.00000000,0.00000000,0,NDT,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1020,0.00000000,0.00000000,0,PAINT,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1030,0.00000000,0.00000000,0,TRANSPORT,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,NULL
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1040,0.00000000,0.00000000,0,SUB CONTRACT WORK,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,2022-10-11 00:00:00.000
17406,WIP,E/15684-1,CABLE HARNESS JIGS,1.000000,2022-12-21 00:00:00.000,BAE,BAE SYSTEMS MARINE LIMITED,6387,1,SUBCON,Subcontract Operation,0.000000,1050,0.00000000,0.00000000,0,MACHINING,NULL,0,0.000000,17406,17406,2022-11-09 00:00:00.000,425693.400000,0.00000000,0,1,2022-10-14 00:00:00.000
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,GENERAL,HANDLING,55.000000,10,0.00000000,121.00000000,1,GENERAL,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,25.51666667,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,GENERAL,HANDLING,55.000000,15,0.00000000,0.00000000,1,DISMANTLE CURRENT UNIT,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,13.00000000,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,PLATE,PLATERS,55.000000,20,0.00000000,0.00000000,1,SET AND PREP FLANGES (TOP/BOTTOM),NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,23.49999999,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,WELD,WELDERS,55.000000,30,0.00000000,0.00000000,1,"WELD FLANGES (TOP/BOTTOM) TO MAKE PICTURE FRAMES ",NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,16.88333333,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,PLATE,PLATERS,55.000000,40,0.00000000,0.00000000,1,MODIFY SQUARE TO ROUND WITH NEW FLANGE,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,0.00000000,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,WELD,WELDERS,55.000000,50,0.00000000,0.00000000,1,SET AND PREP MAIN FRAME,NULL,0,15.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,28.76666666,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,PLATE,PLATERS,55.000000,60,0.00000000,0.00000000,1,"FULLY WELD MAIN FRAME ",NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,26.18333333,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,INSPECT,STAFF INSPECTION,55.000000,70,0.00000000,0.00000000,1,PRESSURE TEST TO 0.5 BAR,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,22.73333332,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,MACHINE,MACHINISTS,55.000000,800,0.00000000,0.00000000,0,ADDITIONAL WORK / V.O; MACHINE THE VALVE NUTS AS REQUESTED BY CLIENT,NULL,0,20.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,3.46666666,0,0,NULL
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,SUBCON,Subcontract Operation,0.000000,1000,0.00000000,0.00000000,1,DESIGN & DRAWING,NULL,0,1.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,0.00000000,0,1,2022-09-13 00:00:00.000
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,SUBCON,Subcontract Operation,0.000000,1010,0.00000000,0.00000000,1,NDT,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,0.00000000,0,1,2022-10-05 00:00:00.000
17415,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-23 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,SUBCON,Subcontract Operation,0.000000,1020,0.00000000,0.00000000,0,HIRE EQUIPMENT,NULL,0,0.000000,17415,17415,2022-09-23 00:00:00.000,14413.333333,0.00000000,0,1,NULL
17464,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-22 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,PLATE,PLATERS,55.000000,3,0.00000000,82.50000000,1,PLATER,NULL,0,0.000000,17464,17464,2022-09-23 00:00:00.000,14413.333333,2.60000000,0,0,NULL
17464,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-22 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,WELD,WELDERS,55.000000,4,0.00000000,0.00000000,1,WELDER,NULL,0,0.000000,17464,17464,2022-09-23 00:00:00.000,14413.333333,7.15000000,0,0,NULL
17464,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-22 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,MACHINE,MACHINISTS,55.000000,5,0.00000000,0.00000000,1,DRILL / MACHINE,NULL,0,0.000000,17464,17464,2022-09-23 00:00:00.000,14413.333333,0.00000000,0,0,NULL
17464,Total Qty Received,E/15783-1,"DONALDSON FILTER - 
PLENUM REPLACEMENT",1.000000,2022-09-22 00:00:00.000,LIANHETECH,LIANHETECH,6390,1,GENERAL,HANDLING,55.000000,10,0.00000000,0.00000000,0,GENERAL,NULL,0,0.000000,17464,17464,2022-09-23 00:00:00.000,14413.333333,5.66666667,0,0,NULL
